Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
406.282,Arb-v2,Tick,1897,1797,100,-100,67000,67400,46692,516413,506413,OK
406.282,Default1,Tick,4311,4264,47,-47,67000,67400,41507,-582808,-587508,OK
406.282,Master-v2,Tick,3440,3345,95,-63,67000,67400,18187,-2207687,-60387,OK
406.282,BidAsk-v3,Tick,513,491,22,-12,67000,67400,-1675,-418825,252975,OK
406.5,Arb-v2,Tick,1897,1797,100,-100,67000,67400,46692,516413,506413,OK
406.5,Default1,Tick,4311,4264,47,-47,67000,67400,41507,-582808,-587508,OK
406.5,Master-v2,Tick,3440,3345,95,-63,67000,67400,18187,-2207687,-60387,OK
406.5,BidAsk-v3,Tick,513,491,22,-12,67000,67400,-1675,-418825,252975,OK
406.782,Arb-v2,Tick,1897,1797,100,-100,67000,67400,46692,516413,506413,OK
406.782,Default1,Tick,4311,4264,47,-47,67000,67400,41507,-582808,-587508,OK
406.782,Master-v2,Tick,3440,3345,95,-63,67000,67400,18187,-2207687,-60387,OK
406.782,BidAsk-v3,Tick,513,491,22,-12,67000,67400,-1675,-418825,252975,OK
407.032,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
407.032,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
407.032,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
407.032,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
407.282,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
407.282,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
407.282,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
407.282,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
407.532,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
407.532,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
407.532,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
407.532,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
407.782,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
407.782,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
407.782,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
407.782,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
408.032,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
408.032,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
408.032,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
408.032,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
408.282,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
408.282,Default1,Tick,4311,4264,47,-47,67000,67300,41507,-582808,-587508,OK
408.282,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
408.282,BidAsk-v3,Tick,513,491,22,-12,67000,67300,-1675,-418825,251975,OK
408.532,Arb-v2,Tick,1897,1797,100,-100,67000,67300,46692,516413,506413,OK
408.532,Default1,Tick,4321,4264,57,-57,67000,67300,41641,-578942,-584642,OK
408.532,Master-v2,Tick,3440,3345,95,-63,67000,67300,18187,-2207687,-63587,OK
408.532,BidAsk-v3,Tick,517,491,26,-16,67000,67300,-1702,-416798,253602,OK
408.782,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
408.782,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
408.782,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
408.782,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
409.032,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
409.032,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
409.032,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
409.032,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
409.282,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
409.282,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
409.282,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
409.282,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
409.532,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
409.532,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
409.532,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
409.532,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
409.75,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
409.75,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
409.75,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
409.75,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
410.032,Arb-v2,Tick,1897,1797,100,-100,66900,67300,46692,516413,506413,OK
410.032,Default1,Tick,4321,4274,47,-47,66900,67300,41775,-583376,-588076,OK
410.032,Master-v2,Tick,3440,3345,95,-63,66900,67300,18187,-2207687,-63587,OK
410.032,BidAsk-v3,Tick,517,491,26,-16,66900,67300,-1702,-416798,253602,OK
410.282,Arb-v2,Tick,1897,1797,100,-100,66700,67300,46692,516413,506413,OK
410.282,Default1,Tick,4321,4284,37,-37,66700,67300,41908,-587509,-591209,OK
410.282,Master-v2,Tick,3440,3345,95,-63,66700,67300,18187,-2207687,-63587,OK
410.282,BidAsk-v3,Tick,517,491,26,-16,66700,67300,-1702,-416798,253602,OK
410.532,Arb-v2,Tick,1897,1797,100,-100,66700,67300,46692,516413,506413,OK
410.532,Default1,Tick,4321,4284,37,-37,66700,67300,41908,-587509,-591209,OK
410.532,Master-v2,Tick,3440,3345,95,-63,66700,67300,18187,-2207687,-63587,OK
410.532,BidAsk-v3,Tick,517,491,26,-16,66700,67300,-1702,-416798,253602,OK
410.782,Arb-v2,Tick,1897,1797,100,-100,66700,67300,46692,516413,506413,OK
410.782,Default1,Tick,4321,4284,37,-37,66700,67300,41908,-587509,-591209,OK
410.782,Master-v2,Tick,3440,3345,95,-63,66700,67300,18187,-2207687,-63587,OK
410.782,BidAsk-v3,Tick,517,491,26,-16,66700,67300,-1702,-416798,253602,OK
411.032,Arb-v2,Tick,1897,1797,100,-100,66700,67000,46692,516413,506413,OK
411.032,Default1,Tick,4321,4284,37,-37,66700,67000,41908,-587509,-591209,OK
411.032,Master-v2,Tick,3440,3345,95,-63,66700,67000,18187,-2207687,-73187,OK
411.032,BidAsk-v3,Tick,517,491,26,-16,66700,67000,-1702,-416798,250602,OK
411.282,Arb-v2,Tick,1897,1797,100,-100,66800,66600,46692,516413,526413,OK
411.282,Default1,Tick,4321,4294,27,-27,66800,66600,41841,-588442,-585742,OK
411.282,Master-v2,Tick,3440,3345,95,-63,66800,66600,18187,-2207687,-66987,OK
411.282,BidAsk-v3,Tick,517,491,26,-16,66800,66600,-1702,-416798,251802,OK
411.5,Arb-v2,Tick,1897,1797,100,-100,66700,66600,46692,516413,526413,OK
411.5,Default1,Tick,4321,4304,17,-17,66700,66600,41974,-590575,-588875,OK
411.5,Master-v2,Tick,3440,3345,95,-63,66700,66600,18187,-2207687,-66987,OK
411.5,BidAsk-v3,Tick,517,491,26,-16,66700,66600,-1702,-416798,251802,OK
411.782,Arb-v2,Tick,1897,1797,100,-100,66700,66600,46692,516413,526413,OK
411.782,Default1,Tick,4321,4304,17,-17,66700,66600,41974,-590575,-588875,OK
411.782,Master-v2,Tick,3440,3345,95,-63,66700,66600,18187,-2207687,-66987,OK
411.782,BidAsk-v3,Tick,517,491,26,-16,66700,66600,-1702,-416798,251802,OK
412.0,Arb-v2,Tick,1897,1797,100,-100,66700,66900,46692,516413,506413,OK
412.0,Default1,Tick,4321,4304,17,-17,66700,66900,41974,-590575,-592275,OK
412.0,Master-v2,Tick,3440,3345,95,-63,66700,66900,18187,-2207687,-76387,OK
412.0,BidAsk-v3,Tick,517,491,26,-16,66700,66900,-1702,-416798,249602,OK
412.282,Arb-v2,Tick,1897,1797,100,-100,67100,66900,46692,516413,526413,OK
412.282,Default1,Tick,4321,4314,7,-7,67100,66900,41907,-593508,-592808,OK
412.282,Master-v2,Tick,3440,3355,85,-63,67100,66900,18120,-1539620,-59320,OK
412.282,BidAsk-v3,Tick,517,501,16,-16,67100,66900,-1769,253269,254869,OK
412.532,Arb-v2,Tick,1897,1797,100,-100,67100,67000,46692,516413,526413,OK
412.532,Default1,Tick,4321,4314,7,-7,67100,67000,41907,-593508,-592808,OK
412.532,Master-v2,Tick,3440,3355,85,-63,67100,67000,18120,-1539620,-57120,OK
412.532,BidAsk-v3,Tick,517,501,16,-16,67100,67000,-1769,253269,254869,OK
412.782,Arb-v2,Tick,1897,1797,100,-100,66900,67000,46692,516413,506413,OK
412.782,Default1,Tick,4325,4314,11,-11,66900,67000,41880,-593481,-594581,OK
412.782,Master-v2,Tick,3440,3355,85,-63,66900,67000,18120,-1539620,-74120,OK
412.782,BidAsk-v3,Tick,517,501,16,-16,66900,67000,-1769,253269,251669,OK
413.0,Arb-v2,Tick,1897,1797,100,-100,66900,67000,46692,516413,506413,OK
413.0,Default1,Tick,4325,4314,11,-11,66900,67000,41880,-593481,-594581,OK
413.0,Master-v2,Tick,3440,3355,85,-63,66900,67000,18120,-1539620,-74120,OK
413.0,BidAsk-v3,Tick,517,501,16,-16,66900,67000,-1769,253269,251669,OK
413.282,Arb-v2,Tick,1897,1797,100,-100,66900,67000,46692,516413,506413,OK
413.282,Default1,Tick,4325,4314,11,-11,66900,67000,41880,-593481,-594581,OK
413.282,Master-v2,Tick,3440,3355,85,-63,66900,67000,18120,-1539620,-74120,OK
413.282,BidAsk-v3,Tick,517,501,16,-16,66900,67000,-1769,253269,251669,OK
413.532,Arb-v2,Tick,1897,1797,100,-100,66900,67100,46692,516413,506413,OK
413.532,Default1,Tick,4325,4314,11,-11,66900,67100,41880,-593481,-594581,OK
413.532,Master-v2,Tick,3440,3355,85,-63,66900,67100,18120,-1539620,-71920,OK
413.532,BidAsk-v3,Tick,517,501,16,-16,66900,67100,-1769,253269,251669,OK
413.782,Arb-v2,Tick,1897,1797,100,-100,66900,67100,46692,516413,506413,OK
413.782,Default1,Tick,4325,4314,11,-11,66900,67100,41880,-593481,-594581,OK
413.782,Master-v2,Tick,3440,3355,85,-63,66900,67100,18120,-1539620,-71920,OK
413.782,BidAsk-v3,Tick,517,501,16,-16,66900,67100,-1769,253269,251669,OK
414.032,Arb-v2,Tick,1897,1797,100,-100,66900,67100,46692,516413,506413,OK
414.032,Default1,Tick,4325,4314,11,-11,66900,67100,41880,-593481,-594581,OK
414.032,Master-v2,Tick,3440,3355,85,-63,66900,67100,18120,-1539620,-71920,OK
414.032,BidAsk-v3,Tick,517,501,16,-16,66900,67100,-1769,253269,251669,OK
414.25,Arb-v2,Tick,1897,1797,100,-100,66900,67000,46692,516413,506413,OK
414.25,Default1,Tick,4325,4314,11,-11,66900,67000,41880,-593481,-594581,OK
414.25,Master-v2,Tick,3440,3355,85,-63,66900,67000,18120,-1539620,-74120,OK
414.25,BidAsk-v3,Tick,517,501,16,-16,66900,67000,-1769,253269,251669,OK
414.532,Arb-v2,Tick,1897,1797,100,-100,66800,66900,46692,516413,506413,OK
414.532,Default1,Tick,4325,4324,1,-1,66800,66900,42014,-594615,-594715,OK
414.532,Master-v2,Tick,3450,3355,95,-63,66800,66900,18053,-2207553,-76253,OK
414.532,BidAsk-v3,Tick,517,501,16,-16,66800,66900,-1769,253269,251669,OK
414.782,Arb-v2,Tick,1897,1797,100,-100,66900,66900,46692,516413,516413,OK
414.782,Default1,Tick,4335,4324,11,-11,66900,66900,42148,-595749,-595749,OK
414.782,Master-v2,Tick,3450,3365,85,-63,66900,66900,17986,-1538486,-66686,OK
414.782,BidAsk-v3,Tick,517,501,16,-16,66900,66900,-1769,253269,253269,OK
415.032,Arb-v2,Tick,1897,1797,100,-100,66900,66900,46692,516413,516413,OK
415.032,Default1,Tick,4335,4324,11,-11,66900,66900,42148,-595749,-595749,OK
415.032,Master-v2,Tick,3450,3365,85,-63,66900,66900,17986,-1538486,-66686,OK
415.032,BidAsk-v3,Tick,517,501,16,-16,66900,66900,-1769,253269,253269,OK
415.282,Arb-v2,Tick,1897,1797,100,-100,66700,66900,46692,516413,506413,OK
415.282,Default1,Tick,4335,4334,1,-1,66700,66900,42281,-597882,-597982,OK
415.282,Master-v2,Tick,3450,3375,75,-63,66700,66900,18119,-871619,-76319,OK
415.282,BidAsk-v3,Tick,517,501,16,-16,66700,66900,-1769,253269,251669,OK
415.5,Arb-v2,Tick,1897,1797,100,-100,66700,66900,46692,516413,506413,OK
415.5,Default1,Tick,4335,4334,1,-1,66700,66900,42281,-597882,-597982,OK
415.5,Master-v2,Tick,3450,3375,75,-63,66700,66900,18119,-871619,-76319,OK
415.5,BidAsk-v3,Tick,517,501,16,-16,66700,66900,-1769,253269,251669,OK
415.782,Arb-v2,Tick,1897,1797,100,-100,66700,66900,46692,516413,506413,OK
415.782,Default1,Tick,4335,4334,1,-1,66700,66900,42281,-597882,-597982,OK
415.782,Master-v2,Tick,3450,3375,75,-63,66700,66900,18119,-871619,-76319,OK
415.782,BidAsk-v3,Tick,517,501,16,-16,66700,66900,-1769,253269,251669,OK
416.032,Arb-v2,Tick,1897,1797,100,-100,66700,66900,46692,516413,506413,OK
416.032,Default1,Tick,4335,4344,-9,9,66700,66900,42414,-596015,-595115,OK
416.032,Master-v2,Tick,3450,3385,65,-63,66700,66900,18252,-204752,-77452,OK
416.032,BidAsk-v3,Tick,517,501,16,-16,66700,66900,-1769,253269,251669,OK
416.282,Arb-v2,Tick,1897,1797,100,-100,66700,66800,46692,516413,506413,OK
416.282,Default1,Tick,4335,4344,-9,9,66700,66800,42414,-596015,-595115,OK
416.282,Master-v2,Tick,3450,3395,55,-63,66700,66800,18385,462115,-77785,OK
416.282,BidAsk-v3,Tick,517,521,-4,-6,66700,66800,-1703,921203,253603,OK
416.532,Arb-v2,Tick,1897,1797,100,-100,67000,66800,46692,516413,526413,OK
416.532,Default1,Tick,4345,4346,-1,1,67000,66800,42334,-596735,-596835,OK
416.532,Master-v2,Tick,3450,3405,45,-63,67000,66800,18519,1130981,-66919,OK
416.532,BidAsk-v3,Tick,517,521,-4,-6,67000,66800,-1703,921203,252803,OK
416.782,Arb-v2,Tick,1897,1797,100,-100,66800,66800,46692,516413,516413,OK
416.782,Default1,Tick,4355,4346,9,-9,66800,66800,42267,-597668,-597668,OK
416.782,Master-v2,Tick,3450,3415,35,-63,66800,66800,18653,1798847,-71553,OK
416.782,BidAsk-v3,Tick,517,521,-4,-6,66800,66800,-1703,921203,253203,OK
417.0,Arb-v2,Tick,1897,1797,100,-100,66800,66800,46692,516413,516413,OK
417.0,Default1,Tick,4355,4346,9,-9,66800,66800,42267,-597668,-597668,OK
417.0,Master-v2,Tick,3450,3415,35,-63,66800,66800,18653,1798847,-71553,OK
417.0,BidAsk-v3,Tick,517,521,-4,-6,66800,66800,-1703,921203,253203,OK
417.282,Arb-v2,Tick,1897,1797,100,-100,66800,66800,46692,516413,516413,OK
417.282,Default1,Tick,4365,4356,9,-9,66800,66800,42334,-597735,-597735,OK
417.282,Master-v2,Tick,3470,3425,45,-63,66800,66800,18452,1132048,-70352,OK
417.282,BidAsk-v3,Tick,527,521,6,-6,66800,66800,-1770,255270,255270,OK
417.532,Arb-v2,Tick,1897,1814,83,-83,66900,66800,46919,519586,527886,OK
417.532,Default1,Tick,4365,4356,9,-9,66900,66800,42334,-597735,-596835,OK
417.532,Master-v2,Tick,3470,3425,45,-63,66900,66800,18452,1132048,-65852,OK
417.532,BidAsk-v3,Tick,527,521,6,-6,66900,66800,-1770,255270,255870,OK
417.782,Arb-v2,Tick,1897,1814,83,-83,66900,66800,46919,519586,527886,OK
417.782,Default1,Tick,4365,4356,9,-9,66900,66800,42334,-597735,-596835,OK
417.782,Master-v2,Tick,3470,3425,45,-63,66900,66800,18452,1132048,-65852,OK
417.782,BidAsk-v3,Tick,527,521,6,-6,66900,66800,-1770,255270,255870,OK
418.032,Arb-v2,Tick,1897,1814,83,-83,66900,66800,46919,519586,527886,OK
418.032,Default1,Tick,4365,4356,9,-9,66900,66800,42334,-597735,-596835,OK
418.032,Master-v2,Tick,3470,3425,45,-63,66900,66800,18452,1132048,-65852,OK
418.032,BidAsk-v3,Tick,527,521,6,-6,66900,66800,-1770,255270,255870,OK
418.25,Arb-v2,Tick,1897,1814,83,-83,66900,66800,46919,519586,527886,OK
418.25,Default1,Tick,4375,4359,16,-16,66900,66800,42448,-597849,-596249,OK
418.25,Master-v2,Tick,3470,3435,35,-63,66900,66800,18385,1800115,-66785,OK
418.25,BidAsk-v3,Tick,527,521,6,-6,66900,66800,-1770,255270,255870,OK
418.532,Arb-v2,Tick,1897,1814,83,-83,66400,66800,46919,519586,511286,OK
418.532,Default1,Tick,4385,4369,16,-16,66400,66800,42314,-598715,-600315,OK
418.532,Master-v2,Tick,3480,3435,45,-63,66400,66800,18519,1131981,-74919,OK
418.532,BidAsk-v3,Tick,537,521,16,-6,66400,66800,-1837,-410663,255737,OK
418.782,Arb-v2,Tick,1897,1814,83,-83,66400,66800,46919,519586,511286,OK
418.782,Default1,Tick,4385,4369,16,-16,66400,66800,42314,-598715,-600315,OK
418.782,Master-v2,Tick,3480,3435,45,-63,66400,66800,18519,1131981,-74919,OK
418.782,BidAsk-v3,Tick,537,521,16,-6,66400,66800,-1837,-410663,255737,OK
419.032,Arb-v2,Tick,1897,1814,83,-83,66500,66800,46919,519586,511286,OK
419.032,Default1,Tick,4395,4379,16,-16,66500,66800,42381,-596782,-598382,OK
419.032,Master-v2,Tick,3493,3435,58,-63,66500,66800,18432,265568,-74232,OK
419.032,BidAsk-v3,Tick,537,521,16,-6,66500,66800,-1837,-410663,255737,OK
419.282,Arb-v2,Tick,1897,1814,83,-83,66500,66700,46919,519586,511286,OK
419.282,Default1,Tick,4395,4379,16,-16,66500,66700,42381,-596782,-598382,OK
419.282,Master-v2,Tick,3493,3435,58,-63,66500,66700,18432,265568,-73732,OK
419.282,BidAsk-v3,Tick,537,521,16,-6,66500,66700,-1837,-410663,254737,OK
419.532,Arb-v2,Tick,1897,1834,63,-63,66400,66400,47185,521320,521320,OK
419.532,Default1,Tick,4405,4389,16,-16,66400,66400,42447,-599848,-599848,OK
419.532,Master-v2,Tick,3503,3445,58,-63,66400,66400,18498,263502,-68498,OK
419.532,BidAsk-v3,Tick,537,521,16,-6,66400,66400,-1837,-410663,253337,OK
419.782,Arb-v2,Tick,1897,1834,63,-63,66400,66400,47185,521320,521320,OK
419.782,Default1,Tick,4405,4389,16,-16,66400,66400,42447,-599848,-599848,OK
419.782,Master-v2,Tick,3503,3445,58,-63,66400,66400,18498,263502,-68498,OK
419.782,BidAsk-v3,Tick,537,521,16,-6,66400,66400,-1837,-410663,253337,OK
420.032,Arb-v2,Tick,1897,1834,63,-63,66500,66600,47185,521320,515020,OK
420.032,Default1,Tick,4405,4399,6,-6,66500,66600,42381,-599782,-600382,OK
420.032,Master-v2,Tick,3503,3455,48,-63,66500,66600,18432,928568,-75232,OK
420.032,BidAsk-v3,Tick,537,521,16,-6,66500,66600,-1837,-410663,253737,OK
420.25,Arb-v2,Tick,1897,1834,63,-63,66500,66600,47185,521320,515020,OK
420.25,Default1,Tick,4405,4399,6,-6,66500,66600,42381,-599782,-600382,OK
420.25,Master-v2,Tick,3503,3455,48,-63,66500,66600,18432,928568,-75232,OK
420.25,BidAsk-v3,Tick,537,521,16,-6,66500,66600,-1837,-410663,253737,OK
420.5,Arb-v2,Tick,1897,1834,63,-63,66400,66600,47185,521320,515020,OK
420.5,Default1,Tick,4405,4409,-4,4,66400,66600,42514,-600915,-600515,OK
420.5,Master-v2,Tick,3503,3458,45,-63,66400,66600,18472,1127728,-75572,OK
420.5,BidAsk-v3,Tick,537,521,16,-6,66400,66600,-1837,-410663,253737,OK
420.782,Arb-v2,Tick,1897,1834,63,-63,66400,66600,47185,521320,515020,OK
420.782,Default1,Tick,4412,4409,3,-3,66400,66600,42607,-601008,-601308,OK
420.782,Master-v2,Tick,3503,3465,38,-63,66400,66600,18426,1592574,-76226,OK
420.782,BidAsk-v3,Tick,537,521,16,-6,66400,66600,-1837,-410663,253737,OK
421.032,Arb-v2,Tick,1897,1834,63,-63,66400,66600,47185,521320,515020,OK
421.032,Default1,Tick,4412,4409,3,-3,66400,66600,42607,-601008,-601308,OK
421.032,Master-v2,Tick,3503,3465,38,-63,66400,66600,18426,1592574,-76226,OK
421.032,BidAsk-v3,Tick,537,521,16,-6,66400,66600,-1837,-410663,253737,OK
421.282,Arb-v2,Tick,1897,1834,63,-63,66400,66500,47185,521320,515020,OK
421.282,Default1,Tick,4412,4409,3,-3,66400,66500,42607,-601008,-601308,OK
421.282,Master-v2,Tick,3503,3465,38,-63,66400,66500,18426,1592574,-73726,OK
421.282,BidAsk-v3,Tick,537,521,16,-6,66400,66500,-1837,-410663,252737,OK
421.5,Arb-v2,Tick,1907,1834,73,-73,66400,66300,47318,522187,529487,OK
421.5,Default1,Tick,4412,4409,3,-3,66400,66300,42607,-601008,-600708,OK
421.5,Master-v2,Tick,3503,3475,28,-63,66400,66300,18360,2256640,-61060,OK
421.5,BidAsk-v3,Tick,537,521,16,-6,66400,66300,-1837,-410663,253937,OK
421.782,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
421.782,Default1,Tick,4422,4419,3,-3,66300,66300,42674,-604075,-604075,OK
421.782,Master-v2,Tick,3513,3485,28,-63,66300,66300,18427,2255573,-64927,OK
421.782,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
422.032,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
422.032,Default1,Tick,4422,4426,-4,4,66300,66300,42767,-604168,-604168,OK
422.032,Master-v2,Tick,3513,3485,28,-63,66300,66300,18427,2255573,-64927,OK
422.032,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
422.25,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
422.25,Default1,Tick,4432,4426,6,-6,66300,66300,42900,-604301,-604301,OK
422.25,Master-v2,Tick,3513,3495,18,-63,66300,66300,18361,2918639,-64861,OK
422.25,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
422.532,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
422.532,Default1,Tick,4442,4426,16,-16,66300,66300,42834,-605235,-605235,OK
422.532,Master-v2,Tick,3513,3495,18,-63,66300,66300,18361,2918639,-64861,OK
422.532,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
422.782,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
422.782,Default1,Tick,4442,4436,6,-6,66300,66300,42967,-605368,-605368,OK
422.782,Master-v2,Tick,3523,3495,28,-63,66300,66300,18295,2255705,-64795,OK
422.782,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
423.0,Arb-v2,Tick,1907,1854,53,-53,66300,66300,47584,524921,524921,OK
423.0,Default1,Tick,4442,4436,6,-6,66300,66300,42967,-605368,-605368,OK
423.0,Master-v2,Tick,3523,3495,28,-63,66300,66300,18295,2255705,-64795,OK
423.0,BidAsk-v3,Tick,537,521,16,-6,66300,66300,-1837,-410663,252337,OK
423.282,Arb-v2,Tick,1937,1854,83,-83,66400,66500,47982,529523,521223,OK
423.282,Default1,Tick,4442,4446,-4,4,66400,66500,42901,-608302,-607902,OK
423.282,Master-v2,Tick,3523,3505,18,-63,66400,66500,18229,2918771,-75529,OK
423.282,BidAsk-v3,Tick,537,531,6,-6,66400,66500,-1903,253403,252803,OK
423.532,Arb-v2,Tick,1937,1854,83,-83,66600,66500,47982,529523,537823,OK
423.532,Default1,Tick,4452,4446,6,-6,66600,66500,43034,-610435,-609835,OK
423.532,Master-v2,Tick,3523,3515,8,-63,66600,66500,18162,3584838,-71862,OK
423.532,BidAsk-v3,Tick,537,531,6,-6,66600,66500,-1903,253403,254003,OK
423.782,Arb-v2,Tick,1937,1854,83,-83,66200,66500,47982,529523,521223,OK
423.782,Default1,Tick,4462,4456,6,-6,66200,66500,43101,-611502,-612102,OK
423.782,Master-v2,Tick,3543,3515,28,-63,66200,66500,18030,2257970,-72330,OK
423.782,BidAsk-v3,Tick,537,531,6,-6,66200,66500,-1903,253403,252803,OK
424.032,Arb-v2,Tick,1937,1854,83,-83,66300,66500,47982,529523,521223,OK
424.032,Default1,Tick,4472,4456,16,-16,66300,66500,43234,-611635,-613235,OK
424.032,Master-v2,Tick,3543,3515,28,-63,66300,66500,18030,2257970,-72330,OK
424.032,BidAsk-v3,Tick,537,531,6,-6,66300,66500,-1903,253403,252803,OK
424.282,Arb-v2,Tick,1937,1854,83,-83,66200,66500,47982,529523,521223,OK
424.282,Default1,Tick,4472,4466,6,-6,66200,66500,43366,-612767,-613367,OK
424.282,Master-v2,Tick,3543,3515,28,-63,66200,66500,18030,2257970,-72330,OK
424.282,BidAsk-v3,Tick,537,531,6,-6,66200,66500,-1903,253403,252803,OK
424.5,Arb-v2,Tick,1937,1854,83,-83,66200,66500,47982,529523,521223,OK
424.5,Default1,Tick,4472,4466,6,-6,66200,66500,43366,-612767,-613367,OK
424.5,Master-v2,Tick,3543,3525,18,-63,66200,66500,18162,2919838,-74462,OK
424.5,BidAsk-v3,Tick,537,531,6,-6,66200,66500,-1903,253403,252803,OK
424.75,Arb-v2,Tick,1937,1854,83,-83,66300,66500,47982,529523,521223,OK
424.75,Default1,Tick,4482,4466,16,-16,66300,66500,43499,-612900,-614500,OK
424.75,Master-v2,Tick,3553,3525,28,-63,66300,66500,18295,2256705,-73595,OK
424.75,BidAsk-v3,Tick,537,531,6,-6,66300,66500,-1903,253403,252803,OK
425.0,Arb-v2,Tick,1937,1854,83,-83,66300,66500,47982,529523,521223,OK
425.0,Default1,Tick,4486,4466,20,-20,66300,66500,43552,-612153,-614153,OK
425.0,Master-v2,Tick,3553,3525,28,-63,66300,66500,18295,2256705,-73595,OK
425.0,BidAsk-v3,Tick,537,531,6,-6,66300,66500,-1903,253403,252803,OK
425.25,Arb-v2,Tick,1937,1854,83,-83,66700,67000,47982,529523,521223,OK
425.25,Default1,Tick,4496,4476,20,-20,66700,67000,43618,-612219,-614219,OK
425.25,Master-v2,Tick,3573,3535,38,-73,66700,67000,18494,2256506,-92294,OK
425.25,BidAsk-v3,Tick,537,541,-4,-6,66700,67000,-1970,920470,250870,OK
425.5,Arb-v2,Tick,1947,1854,93,-93,66900,67000,48116,530389,521089,OK
425.5,Default1,Tick,4496,4486,10,-10,66900,67000,43551,-614152,-615152,OK
425.5,Master-v2,Tick,3583,3545,38,-73,66900,67000,18561,2256439,-92361,OK
425.5,BidAsk-v3,Tick,537,541,-4,-6,66900,67000,-1970,920470,250870,OK
