Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
1096.751956,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1097.000106,Arb-v2,Tick,5064,5029,35,-35,52400,52700,120177,1404141,1400641,OK
1097.000106,BidAsk-v1,Tick,6645,6660,-15,5,52400,52700,76983,1173017,647517,OK
1097.000106,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1097.251924,Arb-v2,Tick,5064,5029,35,-35,52400,52700,120177,1404141,1400641,OK
1097.251924,BidAsk-v1,Tick,6645,6660,-15,5,52400,52700,76983,1173017,647517,OK
1097.251924,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1097.500192,Arb-v2,Tick,5064,5029,35,-35,52400,52700,120177,1404141,1400641,OK
1097.500192,BidAsk-v1,Tick,6645,6660,-15,5,52400,52700,76983,1173017,647517,OK
1097.500192,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1097.75004,Arb-v2,Tick,5064,5029,35,-35,52400,52700,120177,1404141,1400641,OK
1097.75004,BidAsk-v1,Tick,6645,6660,-15,5,52400,52700,76983,1173017,647517,OK
1097.75004,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1098.00046,Arb-v2,Tick,5064,5029,35,-35,52400,52700,120177,1404141,1400641,OK
1098.00046,BidAsk-v1,Tick,6645,6660,-15,5,52400,52700,76983,1173017,647517,OK
1098.00046,Master-v1,Tick,6941,6940,1,-53,52400,52700,14127,2996527,256027,OK
1098.254568,Arb-v2,Tick,5129,5029,100,-100,53000,52700,120865,1413953,1423953,OK
1098.254568,BidAsk-v1,Tick,6655,6670,-15,15,53000,52700,77036,638964,637464,OK
1098.254568,Master-v1,Tick,6941,6950,-9,-53,53000,52700,14074,3524580,256280,OK
1098.502129,Arb-v2,Tick,5129,5029,100,-100,53000,52700,120865,1413953,1423953,OK
1098.502129,BidAsk-v1,Tick,6655,6670,-15,15,53000,52700,77036,638964,637464,OK
1098.502129,Master-v1,Tick,6941,6950,-9,-53,53000,52700,14074,3524580,256280,OK
1098.750755,Arb-v2,Tick,5129,5029,100,-100,52900,52700,120865,1413953,1423953,OK
1098.750755,BidAsk-v1,Tick,6655,6680,-25,15,52900,52700,77142,1167858,638358,OK
1098.750755,Master-v1,Tick,6951,6950,1,-53,52900,52700,14021,2995633,255333,OK
1099.001018,Arb-v2,Tick,5129,5029,100,-100,52900,52700,120865,1413953,1423953,OK
1099.001018,BidAsk-v1,Tick,6655,6680,-25,15,52900,52700,77142,1167858,638358,OK
1099.001018,Master-v1,Tick,6951,6950,1,-53,52900,52700,14021,2995633,255333,OK
1099.250506,Arb-v2,Tick,5129,5029,100,-100,52900,52700,120865,1413953,1423953,OK
1099.250506,BidAsk-v1,Tick,6655,6680,-25,15,52900,52700,77142,1167858,638358,OK
1099.250506,Master-v1,Tick,6951,6950,1,-53,52900,52700,14021,2995633,255333,OK
1099.500035,Arb-v2,Tick,5129,5029,100,-100,52900,52700,120865,1413953,1423953,OK
1099.500035,BidAsk-v1,Tick,6655,6680,-25,15,52900,52700,77142,1167858,638358,OK
1099.500035,Master-v1,Tick,6951,6950,1,-53,52900,52700,14021,2995633,255333,OK
1099.750073,Arb-v2,Tick,5129,5029,100,-100,52800,52700,120865,1413953,1423953,OK
1099.750073,BidAsk-v1,Tick,6655,6690,-35,25,52800,52700,77248,1167752,637252,OK
1099.750073,Master-v1,Tick,6961,6950,11,-53,52800,52700,13968,2467686,255386,OK
1100.000027,Arb-v2,Tick,5129,5029,100,-100,52800,52700,120865,1413953,1423953,OK
1100.000027,BidAsk-v1,Tick,6655,6690,-35,25,52800,52700,77248,1167752,637252,OK
1100.000027,Master-v1,Tick,6961,6950,11,-53,52800,52700,13968,2467686,255386,OK
1100.250391,Arb-v2,Tick,5129,5029,100,-100,52700,52700,120865,1413953,1413953,OK
1100.250391,BidAsk-v1,Tick,6665,6690,-25,25,52700,52700,77353,640647,640647,OK
1100.250391,Master-v1,Tick,6961,6960,1,-1,52700,52700,13915,243939,243939,OK
1100.500436,Arb-v2,Tick,5129,5029,100,-100,52700,52700,120865,1413953,1413953,OK
1100.500436,BidAsk-v1,Tick,6665,6690,-25,25,52700,52700,77353,640647,640647,OK
1100.500436,Master-v1,Tick,6961,6960,1,-1,52700,52700,13915,243939,243939,OK
1100.756235,Arb-v2,Tick,5129,5029,100,-100,52900,52700,120865,1413953,1423953,OK
1100.756235,BidAsk-v1,Tick,6675,6690,-15,25,52900,52700,77459,111541,637041,OK
1100.756235,Master-v1,Tick,6961,6970,-9,-1,52900,52700,13862,772992,245092,OK
1101.026924,Arb-v2,Tick,5129,5029,100,-100,53000,53700,120865,1413953,1403953,OK
1101.026924,BidAsk-v1,Tick,6675,6700,-25,25,53000,53700,77406,641594,644094,OK
1101.026924,Master-v1,Tick,6961,6980,-19,-1,53000,53700,13809,1303045,230945,OK
1101.254435,Arb-v2,Tick,5129,5029,100,-100,53600,53800,120865,1413953,1403953,OK
1101.254435,BidAsk-v1,Tick,6685,6700,-15,25,53600,53800,77513,105487,644987,OK
1101.254435,Master-v1,Tick,6971,6980,-9,-1,53600,53800,13916,766938,229838,OK
1101.504776,Arb-v2,Tick,5129,5029,100,-100,53600,53500,120865,1413953,1423953,OK
1101.504776,BidAsk-v1,Tick,6695,6700,-5,15,53600,53500,77620,106380,640880,OK
1101.504776,Master-v1,Tick,6981,6980,1,-1,53600,53500,14023,230831,230931,OK
1101.754925,Arb-v2,Tick,5129,5029,100,-100,53600,53400,120865,1413953,1423953,OK
1101.754925,BidAsk-v1,Tick,6695,6700,-5,15,53600,53400,77620,106380,639880,OK
1101.754925,Master-v1,Tick,6981,6980,1,-1,53600,53400,14023,230831,230931,OK
1102.001147,Arb-v2,Tick,5129,5029,100,-100,53600,53400,120865,1413953,1423953,OK
1102.001147,BidAsk-v1,Tick,6695,6700,-5,15,53600,53400,77620,106380,639880,OK
1102.001147,Master-v1,Tick,6981,6980,1,-1,53600,53400,14023,230831,230931,OK
1102.250123,Arb-v2,Tick,5129,5029,100,-100,53400,53400,120865,1413953,1413953,OK
1102.250123,BidAsk-v1,Tick,6695,6710,-15,15,53400,53400,77567,640433,640433,OK
1102.250123,Master-v1,Tick,6981,6990,-9,-1,53400,53400,13970,764884,230884,OK
1102.500066,Arb-v2,Tick,5129,5029,100,-100,53400,53400,120865,1413953,1413953,OK
1102.500066,BidAsk-v1,Tick,6695,6710,-15,15,53400,53400,77567,640433,640433,OK
1102.500066,Master-v1,Tick,6981,6990,-9,-1,53400,53400,13970,764884,230884,OK
1102.750043,Arb-v2,Tick,5129,5029,100,-100,53400,53400,120865,1413953,1413953,OK
1102.750043,BidAsk-v1,Tick,6695,6710,-15,15,53400,53400,77567,640433,640433,OK
1102.750043,Master-v1,Tick,6981,6990,-9,-1,53400,53400,13970,764884,230884,OK
1103.000397,Arb-v2,Tick,5129,5029,100,-100,53400,53400,120865,1413953,1413953,OK
1103.000397,BidAsk-v1,Tick,6695,6710,-15,15,53400,53400,77567,640433,640433,OK
1103.000397,Master-v1,Tick,6981,6990,-9,-1,53400,53400,13970,764884,230884,OK
1103.250032,Arb-v2,Tick,5129,5029,100,-100,53400,53500,120865,1413953,1403953,OK
1103.250032,BidAsk-v1,Tick,6695,6710,-15,15,53400,53500,77567,640433,641933,OK
1103.250032,Master-v1,Tick,6981,6990,-9,-1,53400,53500,13970,764884,230784,OK
1103.500045,Arb-v2,Tick,5129,5029,100,-100,53500,53500,120865,1413953,1413953,OK
1103.500045,BidAsk-v1,Tick,6705,6710,-5,15,53500,53500,77674,105326,640326,OK
1103.500045,Master-v1,Tick,6981,7000,-19,-1,53500,53500,13916,1299938,229938,OK
1103.752395,Arb-v2,Tick,5129,5029,100,-100,53500,53500,120865,1413953,1413953,OK
1103.752395,BidAsk-v1,Tick,6705,6710,-5,15,53500,53500,77674,105326,640326,OK
1103.752395,Master-v1,Tick,6981,7000,-19,-1,53500,53500,13916,1299938,229938,OK
1104.000304,Arb-v2,Tick,5129,5029,100,-100,53500,53500,120865,1413953,1413953,OK
1104.000304,BidAsk-v1,Tick,6705,6720,-15,15,53500,53500,77781,640219,640219,OK
1104.000304,Master-v1,Tick,6991,7000,-9,-1,53500,53500,13862,764992,229992,OK
1104.250041,Arb-v2,Tick,5129,5029,100,-100,53700,53500,120865,1413953,1423953,OK
1104.250041,BidAsk-v1,Tick,6705,6730,-25,15,53700,53500,77727,1176273,638773,OK
1104.250041,Master-v1,Tick,6991,7010,-19,-1,53700,53500,13808,1301046,229146,OK
1104.508854,Arb-v2,Tick,5129,5029,100,-100,53700,53800,120865,1413953,1403953,OK
1104.508854,BidAsk-v1,Tick,6705,6730,-25,15,53700,53800,77727,1176273,640773,OK
1104.508854,Master-v1,Tick,6991,7010,-19,-1,53700,53800,13808,1301046,226946,OK
1104.75232,Arb-v2,Tick,5129,5029,100,-100,53700,53800,120865,1413953,1403953,OK
1104.75232,BidAsk-v1,Tick,6715,6730,-15,15,53700,53800,77834,639166,640666,OK
1104.75232,Master-v1,Tick,7001,7010,-9,-1,53700,53800,13915,763939,226839,OK
1105.000062,Arb-v2,Tick,5129,5029,100,-100,53700,53800,120865,1413953,1403953,OK
1105.000062,BidAsk-v1,Tick,6715,6730,-15,15,53700,53800,77834,639166,640666,OK
1105.000062,Master-v1,Tick,7001,7010,-9,-1,53700,53800,13915,763939,226839,OK
1105.253646,Arb-v2,Tick,5129,5029,100,-100,53700,53700,120865,1413953,1413953,OK
1105.253646,BidAsk-v1,Tick,6715,6730,-15,15,53700,53700,77834,639166,639166,OK
1105.253646,Master-v1,Tick,7001,7010,-9,-1,53700,53700,13915,763939,226939,OK
1105.500282,Arb-v2,Tick,5129,5029,100,-100,53700,53700,120865,1413953,1413953,OK
1105.500282,BidAsk-v1,Tick,6715,6740,-25,15,53700,53700,77941,1175059,638059,OK
1105.500282,Master-v1,Tick,7011,7020,-9,-1,53700,53700,13807,764047,227047,OK
1105.750043,Arb-v2,Tick,5129,5029,100,-100,53700,53700,120865,1413953,1413953,OK
1105.750043,BidAsk-v1,Tick,6715,6740,-25,15,53700,53700,77941,1175059,638059,OK
1105.750043,Master-v1,Tick,7011,7020,-9,-1,53700,53700,13807,764047,227047,OK
1106.000363,Arb-v2,Tick,5129,5029,100,-100,53700,53400,120865,1413953,1423953,OK
1106.000363,BidAsk-v1,Tick,6715,6740,-25,15,53700,53400,77941,1175059,638559,OK
1106.000363,Master-v1,Tick,7011,7020,-9,-1,53700,53400,13807,764047,229147,OK
1106.251644,Arb-v2,Tick,5129,5039,90,-90,53500,53400,120972,1414846,1423846,OK
1106.251644,BidAsk-v1,Tick,6725,6740,-15,15,53500,53400,77887,640113,638613,OK
1106.251644,Master-v1,Tick,7011,7020,-9,-1,53500,53400,13807,764047,229147,OK
1106.500029,Arb-v2,Tick,5129,5039,90,-90,53500,53200,120972,1414846,1423846,OK
1106.500029,BidAsk-v1,Tick,6725,6740,-15,15,53500,53200,77887,640113,638613,OK
1106.500029,Master-v1,Tick,7011,7020,-9,-1,53500,53200,13807,764047,231147,OK
1106.750383,Arb-v2,Tick,5129,5039,90,-90,53500,53200,120972,1414846,1423846,OK
1106.750383,BidAsk-v1,Tick,6725,6740,-15,15,53500,53200,77887,640113,638613,OK
1106.750383,Master-v1,Tick,7011,7020,-9,-1,53500,53200,13807,764047,231147,OK
1107.017863,Arb-v2,Tick,5129,5039,90,-90,53500,53000,120972,1414846,1423846,OK
1107.017863,BidAsk-v1,Tick,6725,6740,-15,15,53500,53000,77887,640113,638613,OK
1107.017863,Master-v1,Tick,7011,7020,-9,-1,53500,53000,13807,764047,233147,OK
1107.250039,Arb-v2,Tick,5129,5039,90,-90,52500,53100,120972,1414846,1405846,OK
1107.250039,BidAsk-v1,Tick,6735,6750,-15,15,52500,53100,77940,641060,642560,OK
1107.250039,Master-v1,Tick,7031,7020,11,-1,52500,53100,13701,-294847,235053,OK
1107.507219,Arb-v2,Tick,5129,5039,90,-90,52500,52900,120972,1414846,1405846,OK
1107.507219,BidAsk-v1,Tick,6735,6750,-15,15,52500,52900,77940,641060,642560,OK
1107.507219,Master-v1,Tick,7031,7020,11,-1,52500,52900,13701,-294847,233053,OK
1107.750665,Arb-v2,Tick,5129,5059,70,-70,52300,52700,121184,1416634,1409634,OK
1107.750665,BidAsk-v1,Tick,6755,6750,5,5,52300,52700,77834,111166,637666,OK
1107.750665,Master-v1,Tick,7051,7020,31,-1,52300,52700,13595,-1349741,228159,OK
1108.000025,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1108.000025,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1108.000025,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1108.250097,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1108.250097,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1108.250097,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1108.500732,Arb-v2,Tick,5129,5059,70,-70,52300,52700,121184,1416634,1409634,OK
1108.500732,BidAsk-v1,Tick,6755,6750,5,5,52300,52700,77834,111166,637666,OK
1108.500732,Master-v1,Tick,7051,7020,31,-1,52300,52700,13595,-1349741,228159,OK
1108.75304,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1108.75304,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1108.75304,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1109.00098,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1109.00098,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1109.00098,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1109.250051,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1109.250051,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1109.250051,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1109.50003,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1109.50003,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1109.50003,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1109.750046,Arb-v2,Tick,5129,5059,70,-70,52300,52600,121184,1416634,1409634,OK
1109.750046,BidAsk-v1,Tick,6755,6750,5,5,52300,52600,77834,111166,636666,OK
1109.750046,Master-v1,Tick,7051,7020,31,-1,52300,52600,13595,-1349741,225159,OK
1110.00294,Arb-v2,Tick,5139,5059,80,-80,52500,52600,121289,1417529,1409529,OK
1110.00294,BidAsk-v1,Tick,6755,6750,5,5,52500,52600,77834,111166,636666,OK
1110.00294,Master-v1,Tick,7051,7030,21,-1,52500,52600,13543,-824689,225211,OK
1110.253439,Arb-v2,Tick,5139,5059,80,-80,52500,52600,121289,1417529,1409529,OK
1110.253439,BidAsk-v1,Tick,6755,6750,5,5,52500,52600,77834,111166,636666,OK
1110.253439,Master-v1,Tick,7051,7030,21,-1,52500,52600,13543,-824689,225211,OK
1110.500043,Arb-v2,Tick,5139,5059,80,-80,52500,52600,121289,1417529,1409529,OK
1110.500043,BidAsk-v1,Tick,6755,6750,5,5,52500,52600,77834,111166,636666,OK
1110.500043,Master-v1,Tick,7051,7030,21,-1,52500,52600,13543,-824689,225211,OK
1110.750558,Arb-v2,Tick,5139,5059,80,-80,52600,52600,121289,1417529,1417529,OK
1110.750558,BidAsk-v1,Tick,6755,6750,5,5,52600,52600,77834,111166,637166,OK
1110.750558,Master-v1,Tick,7051,7040,11,-1,52600,52600,13490,-298636,227364,OK
1111.001008,Arb-v2,Tick,5139,5059,80,-80,52600,52600,121289,1417529,1417529,OK
1111.001008,BidAsk-v1,Tick,6755,6750,5,5,52600,52600,77834,111166,637166,OK
1111.001008,Master-v1,Tick,7051,7040,11,-1,52600,52600,13490,-298636,227364,OK
1111.250821,Arb-v2,Tick,5139,5059,80,-80,52600,52600,121289,1417529,1417529,OK
1111.250821,BidAsk-v1,Tick,6755,6750,5,5,52600,52600,77834,111166,637166,OK
1111.250821,Master-v1,Tick,7051,7040,11,-1,52600,52600,13490,-298636,227364,OK
1111.504078,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1111.504078,BidAsk-v1,Tick,6755,6760,-5,5,52600,52500,77939,637061,636561,OK
1111.504078,Master-v1,Tick,7051,7050,1,-1,52600,52500,13595,227259,227359,OK
1111.750041,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1111.750041,BidAsk-v1,Tick,6755,6770,-15,5,52600,52500,78044,1162956,636456,OK
1111.750041,Master-v1,Tick,7051,7060,-9,-1,52600,52500,13700,753154,227254,OK
1112.001996,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1112.001996,BidAsk-v1,Tick,6755,6770,-15,5,52600,52500,78044,1162956,636456,OK
1112.001996,Master-v1,Tick,7051,7060,-9,-1,52600,52500,13700,753154,227254,OK
1112.250331,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1112.250331,BidAsk-v1,Tick,6755,6770,-15,5,52600,52500,78044,1162956,636456,OK
1112.250331,Master-v1,Tick,7051,7060,-9,-1,52600,52500,13700,753154,227254,OK
1112.500032,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1112.500032,BidAsk-v1,Tick,6755,6770,-15,5,52600,52500,78044,1162956,636456,OK
1112.500032,Master-v1,Tick,7051,7060,-9,-1,52600,52500,13700,753154,227254,OK
1112.750768,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1112.750768,BidAsk-v1,Tick,6755,6770,-15,5,52600,52500,78044,1162956,636456,OK
1112.750768,Master-v1,Tick,7051,7060,-9,-1,52600,52500,13700,753154,227254,OK
1113.0001,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1113.0001,BidAsk-v1,Tick,6755,6780,-25,15,52600,52500,78149,1162851,635351,OK
1113.0001,Master-v1,Tick,7051,7063,-12,-1,52600,52500,13732,910922,227222,OK
1113.254796,Arb-v2,Tick,5139,5059,80,-80,52600,52600,121289,1417529,1417529,OK
1113.254796,BidAsk-v1,Tick,6762,6780,-18,15,52600,52600,78223,794577,636777,OK
1113.254796,Master-v1,Tick,7051,7070,-19,-1,52600,52600,13695,1279159,227159,OK
1113.500313,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1113.500313,BidAsk-v1,Tick,6762,6780,-18,15,52600,52500,78223,794577,635277,OK
1113.500313,Master-v1,Tick,7051,7070,-19,-1,52600,52500,13695,1279159,227259,OK
1113.754218,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1113.754218,BidAsk-v1,Tick,6762,6780,-18,15,52600,52500,78223,794577,635277,OK
1113.754218,Master-v1,Tick,7051,7070,-19,-1,52600,52500,13695,1279159,227259,OK
1114.001401,Arb-v2,Tick,5139,5059,80,-80,52500,52500,121289,1417529,1417529,OK
1114.001401,BidAsk-v1,Tick,6762,6790,-28,18,52500,52500,78328,1161972,636972,OK
1114.001401,Master-v1,Tick,7061,7070,-9,-1,52500,52500,13643,754211,229211,OK
1114.250818,Arb-v2,Tick,5139,5059,80,-80,52300,52500,121289,1417529,1409529,OK
1114.250818,BidAsk-v1,Tick,6762,6800,-38,28,52300,52500,78433,1160867,639667,OK
1114.250818,Master-v1,Tick,7061,7080,-19,-1,52300,52500,13748,1277106,229006,OK
1114.507038,Arb-v2,Tick,5139,5059,80,-80,52300,52500,121289,1417529,1409529,OK
1114.507038,BidAsk-v1,Tick,6762,6800,-38,28,52300,52500,78433,1160867,639667,OK
1114.507038,Master-v1,Tick,7061,7080,-19,-1,52300,52500,13748,1277106,229006,OK
1114.751707,Arb-v2,Tick,5139,5059,80,-80,52600,52500,121289,1417529,1425529,OK
1114.751707,BidAsk-v1,Tick,6772,6800,-28,28,52600,52500,78538,634762,631962,OK
1114.751707,Master-v1,Tick,7061,7090,-29,-1,52600,52500,13695,1803159,225259,OK
1115.000053,Arb-v2,Tick,5139,5059,80,-80,52700,52500,121289,1417529,1425529,OK
1115.000053,BidAsk-v1,Tick,6782,6800,-18,28,52700,52500,78643,107657,630857,OK
1115.000053,Master-v1,Tick,7067,7100,-33,-1,52700,52500,13610,2014044,225744,OK
1115.250306,Arb-v2,Tick,5139,5059,80,-80,52700,52500,121289,1417529,1425529,OK
1115.250306,BidAsk-v1,Tick,6782,6800,-18,28,52700,52500,78643,107657,630857,OK
1115.250306,Master-v1,Tick,7067,7100,-33,-1,52700,52500,13610,2014044,225744,OK
1115.500084,Arb-v2,Tick,5139,5059,80,-80,52700,52500,121289,1417529,1425529,OK
1115.500084,BidAsk-v1,Tick,6782,6800,-18,28,52700,52500,78643,107657,630857,OK
1115.500084,Master-v1,Tick,7067,7100,-33,-1,52700,52500,13610,2014044,225744,OK
1115.751859,Arb-v2,Tick,5139,5059,80,-80,52800,52500,121289,1417529,1425529,OK
1115.751859,BidAsk-v1,Tick,6782,6810,-28,28,52800,52500,78590,636710,633910,OK
1115.751859,Master-v1,Tick,7077,7110,-33,-1,52800,52500,13504,2015150,226850,OK
1116.000043,Arb-v2,Tick,5139,5059,80,-80,53200,53300,121289,1417529,1409529,OK
1116.000043,BidAsk-v1,Tick,6792,6810,-18,28,53200,53300,78696,104604,639404,OK
1116.000043,Master-v1,Tick,7087,7110,-23,-1,53200,53300,13610,1483044,206144,OK
1116.25136,Arb-v2,Tick,5139,5059,80,-80,52700,53300,121289,1417529,1409529,OK
1116.25136,BidAsk-v1,Tick,6802,6810,-8,18,52700,53300,78643,103657,637457,OK
1116.25136,Master-v1,Tick,7097,7110,-13,-1,52700,53300,13716,950938,206038,OK
1116.50004,Arb-v2,Tick,5139,5059,80,-80,52700,53300,121289,1417529,1409529,OK
1116.50004,BidAsk-v1,Tick,6802,6810,-8,18,52700,53300,78643,103657,637457,OK
1116.50004,Master-v1,Tick,7097,7110,-13,-1,52700,53300,13716,950938,206038,OK
1116.754809,Arb-v2,Tick,5139,5059,80,-80,52700,53300,121289,1417529,1409529,OK
1116.754809,BidAsk-v1,Tick,6802,6810,-8,18,52700,53300,78643,103657,637457,OK
1116.754809,Master-v1,Tick,7097,7110,-13,-1,52700,53300,13716,950938,206038,OK
1117.00003,Arb-v2,Tick,5159,5059,100,-100,53200,53300,121501,1419317,1409317,OK
1117.00003,BidAsk-v1,Tick,6812,6820,-8,18,53200,53300,78696,102604,636404,OK
1117.00003,Master-v1,Tick,7107,7120,-13,-1,53200,53300,13769,949885,204985,OK
1117.250038,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1117.250038,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1117.250038,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1117.500486,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1117.500486,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1117.500486,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1117.75056,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1117.75056,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1117.75056,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1118.000121,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1118.000121,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1118.000121,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1118.25043,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1118.25043,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1118.25043,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1118.500053,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1118.500053,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1118.500053,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1118.750864,Arb-v2,Tick,5159,5059,100,-100,52700,53200,121501,1419317,1409317,OK
1118.750864,BidAsk-v1,Tick,6822,6820,2,8,52700,53200,78643,103657,635457,OK
1118.750864,Master-v1,Tick,7117,7120,-3,-1,52700,53200,13716,418938,206438,OK
1119.000028,Arb-v2,Tick,5159,5059,100,-100,52900,53200,121501,1419317,1409317,OK
1119.000028,BidAsk-v1,Tick,6832,6830,2,8,52900,53200,78696,104604,636404,OK
1119.000028,Master-v1,Tick,7137,7120,17,-1,52900,53200,13610,-643956,205544,OK
1119.250579,Arb-v2,Tick,5159,5059,100,-100,53400,53200,121501,1419317,1429317,OK
1119.250579,BidAsk-v1,Tick,6832,6840,-8,8,53400,53200,78643,637657,636857,OK
1119.250579,Master-v1,Tick,7137,7130,7,-1,53400,53200,13557,-110903,208997,OK
1119.50003,Arb-v2,Tick,5159,5059,100,-100,53400,53200,121501,1419317,1429317,OK
1119.50003,BidAsk-v1,Tick,6842,6840,2,8,53400,53200,78750,103550,635750,OK
1119.50003,Master-v1,Tick,7141,7130,11,-1,53400,53200,13600,-324546,208554,OK
1119.750069,Arb-v2,Tick,5159,5059,100,-100,53500,53200,121501,1419317,1429317,OK
1119.750069,BidAsk-v1,Tick,6852,6840,12,-2,53500,53200,78857,104443,637643,OK
1119.750069,Master-v1,Tick,7151,7130,21,-1,53500,53200,13707,-859653,206447,OK
1120.00013,Arb-v2,Tick,5159,5059,100,-100,53500,53600,121501,1419317,1409317,OK
1120.00013,BidAsk-v1,Tick,6852,6840,12,-2,53500,53600,78857,104443,639243,OK
1120.00013,Master-v1,Tick,7151,7130,21,-1,53500,53600,13707,-859653,210247,OK
1120.250111,Arb-v2,Tick,5159,5059,100,-100,53500,53600,121501,1419317,1409317,OK
1120.250111,BidAsk-v1,Tick,6862,6840,22,-12,53500,53600,78964,104336,638136,OK
1120.250111,Master-v1,Tick,7161,7130,31,-1,53500,53600,13814,-1394760,210140,OK
1120.501275,Arb-v2,Tick,5159,5059,100,-100,53700,53600,121501,1419317,1429317,OK
1120.501275,BidAsk-v1,Tick,6872,6840,32,-22,53700,53600,79071,106229,645429,OK
1120.501275,Master-v1,Tick,7171,7130,41,-1,53700,53600,13921,-1930467,217633,OK
1120.750128,Arb-v2,Tick,5159,5059,100,-100,53600,53600,121501,1419317,1419317,OK
1120.750128,BidAsk-v1,Tick,6882,6840,42,-32,53600,53600,79017,106283,642283,OK
1120.750128,Master-v1,Tick,7176,7130,46,-1,53600,53600,13894,-2198440,213560,OK
1121.000045,Arb-v2,Tick,5159,5059,100,-100,53600,53600,121501,1419317,1419317,OK
1121.000045,BidAsk-v1,Tick,6882,6845,37,-32,53600,53600,79071,374229,642229,OK
1121.000045,Master-v1,Tick,7181,7130,51,-1,53600,53600,13867,-2466413,213587,OK
1121.250044,Arb-v2,Tick,5159,5059,100,-100,53600,53600,121501,1419317,1419317,OK
